"id_cell","Layer","radius","centroidx","centroidy","n_vertices","vert1x","vert2x","vert3x","vert4x","vert5x","vert6x","vert7x","vert8x","vert9x","vert10x","vert11x","vert1y","vert2y","vert3y","vert4y","vert5y","vert6y","vert7y","vert8y","vert9y","vert10y","vert11y","iteration"
157,3,1.98943678864869,17.68876,10.669722,6,18.095154,16.81263,17.078112,18.475431,18.588428,18.70113,NA,NA,NA,NA,NA,11.514068,11.221414,10.107022,9.965272,10.043565,10.362466,NA,NA,NA,NA,NA,42
158,3,1.98943678864869,18.901317,1.305174,6,19.540972,19.398373,18.424763,18.346097,19.146328,20.035952,NA,NA,NA,NA,NA,2.425045,2.530176,1.75673,0.882336,0.042502,1.201437,NA,NA,NA,NA,NA,42
159,3,1.98943678864869,20.622834,5.416026,5,21.885013,20.457862,19.591623,20.195136,21.950014,NA,NA,NA,NA,NA,NA,5.661614,6.505444,5.388685,4.70383,5.179706,NA,NA,NA,NA,NA,NA,42
160,3,1.98943678864869,17.638986,3.689271,5,18.376201,17.108975,16.553296,16.675763,18.805979,NA,NA,NA,NA,NA,NA,4.453668,4.51245,3.355357,2.610952,3.318382,NA,NA,NA,NA,NA,NA,42
161,3,1.98943678864869,24.631426,5.521616,6,26.438099,24.130973,23.980646,23.856287,24.225817,25.796917,NA,NA,NA,NA,NA,5.485626,6.23012,6.1418,5.375391,4.849567,4.6412,NA,NA,NA,NA,NA,42
162,3,1.98943678864869,15.324185,18.145671,7,16.065896,16.111124,15.636877,13.644124,13.679309,13.85704,14.235625,NA,NA,NA,NA,17.90664,18.370507,18.712886,18.431279,17.731041,16.95653,16.862346,NA,NA,NA,NA,42
163,3,1.98943678864869,18.858641,8.981275,6,18.588428,18.475431,18.015797,19.062863,19.781505,19.809642,NA,NA,NA,NA,NA,10.043565,9.965272,8.647721,8.033836,8.557975,9.022135,NA,NA,NA,NA,NA,42
164,3,1.98943678864869,17.59667,15.992125,6,19.014035,18.872082,16.668423,16.639774,16.805698,18.251771,NA,NA,NA,NA,NA,16.451529,16.609243,16.455676,16.413427,15.614971,15.135023,NA,NA,NA,NA,NA,42
165,3,1.98943678864869,19.619575,17.812888,7,20.580762,20.130189,18.360232,18.872082,19.014035,19.053647,20.247961,NA,NA,NA,NA,17.535784,18.282303,18.003753,16.609243,16.451529,16.447338,16.977793,NA,NA,NA,NA,42
166,3,1.98943678864869,14.90918,7.759388,5,15.596633,15.265547,13.730024,13.733415,14.21529,NA,NA,NA,NA,NA,NA,7.965871,8.529937,7.563254,7.030971,6.081071,NA,NA,NA,NA,NA,NA,42
167,3,1.98943678864869,17.875264,1.397485,5,18.424763,16.523281,15.453574,15.444873,18.346097,NA,NA,NA,NA,NA,NA,1.75673,2.203409,0.838819,0.822369,0.882336,NA,NA,NA,NA,NA,NA,42
168,3,1.98943678864869,21.491929,6.885907,6,22.633546,22.620048,20.884346,20.437133,20.457862,21.885013,NA,NA,NA,NA,NA,6.774567,7.016571,7.665696,6.595266,6.505444,5.661614,NA,NA,NA,NA,NA,42
169,3,1.98943678864869,13.763786,14.339928,6,14.484546,12.293873,12.31625,12.922211,12.946213,14.530709,NA,NA,NA,NA,NA,14.431683,14.84252,14.651439,13.388806,13.376189,13.70595,NA,NA,NA,NA,NA,42
170,3,1.98943678864869,24.951165,6.512461,6,26.233415,24.522228,24.130973,26.438099,26.793763,26.71529,NA,NA,NA,NA,NA,7.030971,7.166128,6.23012,5.485626,5.744476,6.081071,NA,NA,NA,NA,NA,42
171,3,1.98943678864869,17.793855,13.350791,6,19.01483,18.861725,18.30493,17.106016,17.455136,18.225694,NA,NA,NA,NA,NA,13.638959,13.889382,14.407062,13.940304,12.767071,12.501776,NA,NA,NA,NA,NA,42
172,3,1.98943678864869,24.028124,16.945281,6,23.825239,23.726972,23.273249,24.192854,24.669633,25.320345,NA,NA,NA,NA,NA,17.663118,17.708098,16.392381,15.397514,15.308338,16.004384,NA,NA,NA,NA,NA,42
173,3,1.98943678864869,15.894283,17.146496,6,16.71461,16.065896,14.235625,14.961489,16.639774,16.668423,NA,NA,NA,NA,NA,17.186206,17.90664,16.862346,16.373539,16.413427,16.455676,NA,NA,NA,NA,NA,42
174,3,1.98943678864869,15.606749,7.248149,6,16.297216,16.551255,15.596633,14.21529,14.293763,14.523115,NA,NA,NA,NA,NA,6.662965,7.569595,7.965871,6.081071,5.744476,5.669053,NA,NA,NA,NA,NA,42
175,3,1.98943678864869,19.902602,7.549909,6,20.852392,19.781505,19.062863,18.97758,20.437133,20.884346,NA,NA,NA,NA,NA,7.869844,8.557975,8.033836,7.278503,6.595266,7.665696,NA,NA,NA,NA,NA,42
176,3,1.98943678864869,24.501155,17.978697,7,26.144124,26.088666,24.608853,23.604219,23.726972,23.825239,26.179309,NA,NA,NA,NA,18.431279,18.579074,18.960892,17.973341,17.708098,17.663118,17.731041,NA,NA,NA,NA,42
177,3,1.98943678864869,24.153711,13.327262,4,24.81625,23.308869,24.153164,25.422211,NA,NA,NA,NA,NA,NA,NA,14.651439,13.172142,12.345999,13.388806,NA,NA,NA,NA,NA,NA,NA,42
178,3,1.98943678864869,17.214189,14.839718,6,18.251771,16.805698,16.207391,16.32158,17.106016,18.30493,NA,NA,NA,NA,NA,15.135023,15.614971,14.661721,14.100733,13.940304,14.407062,NA,NA,NA,NA,NA,42
179,3,1.98943678864869,21.851668,11.897181,6,22.312765,21.571826,21.118012,21.486521,21.778313,22.702097,NA,NA,NA,NA,NA,12.726565,13.017309,11.978458,10.724585,10.764247,11.522427,NA,NA,NA,NA,NA,42
180,3,1.98943678864869,24.518227,17.387037,5,26.35704,26.179309,23.825239,25.320345,25.894459,NA,NA,NA,NA,NA,NA,16.95653,17.731041,17.663118,16.004384,16.406639,NA,NA,NA,NA,NA,NA,42
181,3,1.98943678864869,16.435682,5.768531,5,17.24401,16.297216,14.523115,14.771264,16.860259,NA,NA,NA,NA,NA,NA,5.972249,6.662965,5.669053,5.425323,4.962696,NA,NA,NA,NA,NA,NA,42
182,3,1.98943678864869,20.421593,3.367263,6,21.770695,20.169508,19.144544,19.398373,19.540972,21.712655,NA,NA,NA,NA,NA,3.248188,4.105867,3.096298,2.530176,2.425045,3.021573,NA,NA,NA,NA,NA,42
183,3,1.98943678864869,16.83981,17.997894,5,17.903479,16.111124,16.065896,16.71461,18.180498,NA,NA,NA,NA,NA,NA,19.519363,18.370507,17.90664,17.186206,18.236157,NA,NA,NA,NA,NA,NA,42
184,3,1.98943678864869,16.279349,10.333957,6,16.81263,16.215974,15.385785,15.87205,16.559045,17.078112,NA,NA,NA,NA,NA,11.221414,11.587731,10.55695,9.428672,9.367165,10.107022,NA,NA,NA,NA,NA,42
185,3,1.98943678864869,23.019638,17.293056,7,23.726972,23.604219,22.499498,22.128688,21.914485,22.270541,23.273249,NA,NA,NA,NA,17.708098,17.973341,18.39738,18.31976,17.927881,16.614648,16.392381,NA,NA,NA,NA,42
186,3,1.98943678864869,15.417853,3.323857,6,16.553296,15.243327,14.930039,15.453574,16.523281,16.675763,NA,NA,NA,NA,NA,3.355357,4.219299,3.52185,0.838819,2.203409,2.610952,NA,NA,NA,NA,NA,42
187,3,1.98943678864869,22.662796,15.683241,5,23.273249,22.270541,21.786526,22.797395,24.192854,NA,NA,NA,NA,NA,NA,16.392381,16.614648,16.027357,14.714505,15.397514,NA,NA,NA,NA,NA,NA,42
188,3,1.98943678864869,13.846009,14.778359,6,13.394459,12.820345,12.169633,12.293873,14.484546,14.505408,NA,NA,NA,NA,NA,16.406639,16.004384,15.308338,14.84252,14.431683,14.513908,NA,NA,NA,NA,NA,42
189,3,1.98943678864869,16.076842,19.188216,6,17.903479,17.976307,17.969872,15.612539,15.636877,16.111124,NA,NA,NA,NA,NA,19.519363,19.924074,20,20,18.712886,18.370507,NA,NA,NA,NA,NA,42
190,3,1.98943678864869,14.977494,11.382469,6,16.215974,16.181973,14.383741,13.895296,14.71795,15.385785,NA,NA,NA,NA,NA,11.587731,11.700987,12.009857,11.704751,10.574679,10.55695,NA,NA,NA,NA,NA,42
191,3,1.98943678864869,15.211121,14.431993,8,16.207391,15.346411,14.505408,14.484546,14.530709,14.931912,15.741591,16.32158,NA,NA,NA,14.661721,15.171614,14.513908,14.431683,13.70595,13.424764,13.401493,14.100733,NA,NA,NA,42
192,3,1.98943678864869,12.548466,7.744351,6,13.382915,11.77479,11.470625,12.022228,13.733415,13.730024,NA,NA,NA,NA,NA,8.376509,8.672952,8.140059,7.166128,7.030971,7.563254,NA,NA,NA,NA,NA,42
193,3,1.98943678864869,22.350445,1.823606,5,22.784451,21.724165,21.412545,22.250952,22.970664,NA,NA,NA,NA,NA,NA,2.18601,2.981388,0.952206,0,0,NA,NA,NA,NA,NA,NA,42
194,3,1.98943678864869,23.624956,18.870054,5,23.845597,23.596704,22.499498,23.604219,24.608853,NA,NA,NA,NA,NA,NA,20,20,18.39738,17.973341,18.960892,NA,NA,NA,NA,NA,NA,42
195,3,1.98943678864869,23.167154,5.75921,6,23.980646,22.633546,21.885013,21.950014,22.127583,23.856287,NA,NA,NA,NA,NA,6.1418,6.774567,5.661614,5.179706,4.905755,5.375391,NA,NA,NA,NA,NA,42
196,3,1.98943678864869,23.172144,12.324129,7,23.308869,23.262059,22.312765,22.702097,23.493715,24.133356,24.153164,NA,NA,NA,NA,13.172142,13.180666,12.726565,11.522427,11.398119,12.116579,12.345999,NA,NA,NA,NA,42
197,3,1.98943678864869,18.092693,2.323065,6,19.144544,18.805979,16.675763,16.523281,18.424763,19.398373,NA,NA,NA,NA,NA,3.096298,3.318382,2.610952,2.203409,1.75673,2.530176,NA,NA,NA,NA,NA,42
198,3,1.98943678864869,17.523404,17.043496,5,18.360232,18.180498,16.71461,16.668423,18.872082,NA,NA,NA,NA,NA,NA,18.003753,18.236157,17.186206,16.455676,16.609243,NA,NA,NA,NA,NA,NA,42
199,3,1.98943678864869,23.7557,7.01217,7,24.522228,23.970625,22.954623,22.620048,22.633546,23.980646,24.130973,NA,NA,NA,NA,7.166128,8.140059,7.770893,7.016571,6.774567,6.1418,6.23012,NA,NA,NA,NA,42
200,3,1.98943678864869,20.446238,15.951665,5,20.247961,19.053647,20.000921,20.834601,21.386232,NA,NA,NA,NA,NA,NA,16.977793,16.447338,15.335031,14.955219,15.885275,NA,NA,NA,NA,NA,NA,42
101,1,0.795774715459477,6.757447,13.143779,6,6.5893,5.995068,6.172869,6.6069,7.131177,7.257115,NA,NA,NA,NA,NA,13.875838,13.565394,12.995747,12.587675,12.669367,12.822524,NA,NA,NA,NA,NA,43
102,1,0.795774715459477,6.876488,6.80418,5,7.516358,7.458208,6.815352,6.212584,7.10988,NA,NA,NA,NA,NA,NA,7.035109,7.119679,7.37682,6.435996,6.174153,NA,NA,NA,NA,NA,NA,43
103,1,0.795774715459477,7.085166,5.283029,5,7.625543,7.230854,6.412991,7.106043,7.703381,NA,NA,NA,NA,NA,NA,5.713661,5.947894,5.087257,4.582268,5.032435,NA,NA,NA,NA,NA,NA,43
104,1,0.795774715459477,9.013222,19.617605,5,9.438434,8.459463,8.530376,8.748696,9.568437,NA,NA,NA,NA,NA,NA,20,20,19.150884,19.012267,19.498955,NA,NA,NA,NA,NA,NA,43
105,1,0.795774715459477,6.061124,12.403161,5,6.6069,6.172869,5.557323,5.641442,6.356595,NA,NA,NA,NA,NA,NA,12.587675,12.995747,12.265025,11.919241,11.870106,NA,NA,NA,NA,NA,NA,43
106,1,0.795774715459477,9.77689,4.095023,8,10.541622,10.511112,10.179073,9.050491,8.993771,9.033719,9.666331,10.199003,NA,NA,NA,4.598619,4.771376,4.788991,4.047795,3.66815,3.587621,3.327236,3.665911,NA,NA,NA,43
107,1,0.795774715459477,9.857223,2.262681,5,9.580818,9.423721,10.497982,10.591576,10.884613,NA,NA,NA,NA,NA,NA,2.557362,2.325012,0.692297,0.804813,1.576682,NA,NA,NA,NA,NA,NA,43
108,1,0.795774715459477,8.299498,8.866698,6,8.731339,8.292985,7.986548,7.824911,8.156168,8.792744,NA,NA,NA,NA,NA,9.152819,9.477688,9.353359,8.28679,8.201646,8.480072,NA,NA,NA,NA,NA,43
109,1,0.795774715459477,7.800031,18.572194,5,8.108434,7.240074,7.039062,7.34092,8.022023,NA,NA,NA,NA,NA,NA,19.01106,19.171148,18.709196,18.149891,18.230467,NA,NA,NA,NA,NA,NA,43
110,1,0.795774715459477,5.046367,12.156303,6,5.557323,4.977917,4.759152,4.555913,5.341883,5.641442,NA,NA,NA,NA,NA,12.265025,12.782537,12.710631,11.769062,11.553565,11.919241,NA,NA,NA,NA,NA,43
111,1,0.795774715459477,6.071702,19.171243,6,6.24261,5.845496,5.238478,5.281254,5.395174,6.24794,NA,NA,NA,NA,NA,20,20,19.068899,18.740016,18.618577,18.666781,NA,NA,NA,NA,NA,43
112,1,0.795774715459477,5.838394,15.218562,6,5.454362,5.092463,4.962777,5.948471,6.329998,6.382522,NA,NA,NA,NA,NA,16.245051,15.987857,15.492959,14.821226,14.940575,15.085774,NA,NA,NA,NA,NA,43
113,1,0.795774715459477,8.741806,7.855431,6,9.416631,8.792744,8.156168,8.469653,8.997582,9.368056,NA,NA,NA,NA,NA,8.214342,8.480072,8.201646,7.400533,7.321558,7.655661,NA,NA,NA,NA,NA,43
114,1,0.795774715459477,7.254545,7.74933,6,7.784302,7.132962,6.609745,6.609013,6.815352,7.458208,NA,NA,NA,NA,NA,8.274943,8.427693,7.836074,7.742148,7.37682,7.119679,NA,NA,NA,NA,NA,43
115,1,0.795774715459477,9.204376,2.704085,8,9.776567,9.666331,9.033719,8.532323,8.830052,9.037165,9.423721,9.580818,NA,NA,NA,2.993331,3.327236,3.587621,2.729965,2.336528,2.274381,2.325012,2.557362,NA,NA,NA,43
116,1,0.795774715459477,8.172116,0.110836,6,9.395715,8.424572,7.767349,7.611696,10.179112,10.173334,NA,NA,NA,NA,NA,0.590732,1.026224,0.664579,0,0,0.097054,NA,NA,NA,NA,NA,43
117,1,0.795774715459477,8.758096,15.092239,6,8.548776,8.21384,8.245267,8.698272,9.653005,9.659517,NA,NA,NA,NA,NA,15.576228,15.350346,15.022356,14.346621,14.962272,14.999205,NA,NA,NA,NA,NA,43
118,1,0.795774715459477,9.940596,2.373524,5,10.709812,9.776567,9.580818,10.884613,11.068482,NA,NA,NA,NA,NA,NA,2.393586,2.993331,2.557362,1.576682,1.989518,NA,NA,NA,NA,NA,NA,43
119,1,0.795774715459477,6.444823,8.465433,6,6.948988,6.347317,6.103699,6.066952,6.609745,7.132962,NA,NA,NA,NA,NA,8.819518,9.160307,9.071255,8.205974,7.836074,8.427693,NA,NA,NA,NA,NA,43
120,1,0.795774715459477,9.015506,13.6482,6,9.432385,8.689759,8.082547,8.113414,8.832586,9.08375,NA,NA,NA,NA,NA,13.67671,14.321555,13.646579,13.407192,12.926925,12.974984,NA,NA,NA,NA,NA,43
121,1,0.795774715459477,9.995924,19.872581,4,10.845496,9.438434,9.568437,10.238478,NA,NA,NA,NA,NA,NA,NA,20,20,19.498955,19.068899,NA,NA,NA,NA,NA,NA,NA,43
122,1,0.795774715459477,5.973708,9.754255,7,6.52439,5.949901,5.545781,5.45163,5.766629,6.103699,6.347317,NA,NA,NA,NA,9.724114,10.331516,10.132949,9.68314,9.141275,9.071255,9.160307,NA,NA,NA,NA,43
123,1,0.795774715459477,8.879438,9.649225,5,9.379097,8.509404,8.292985,8.731339,9.517987,NA,NA,NA,NA,NA,NA,10.027514,10.281469,9.477688,9.152819,9.522077,NA,NA,NA,NA,NA,NA,43
124,1,0.795774715459477,5.820977,3.154991,6,5.884208,5.57595,5.709812,6.068482,6.104149,6.394638,NA,NA,NA,NA,NA,3.440327,3.428068,2.393586,1.989518,2.015804,2.510271,NA,NA,NA,NA,NA,43
125,1,0.795774715459477,6.37198,15.645771,5,6.405268,5.560223,5.454362,6.382522,6.911186,NA,NA,NA,NA,NA,NA,16.396517,16.388484,16.245051,15.085774,15.42269,NA,NA,NA,NA,NA,NA,43
126,1,0.795774715459477,6.993422,9.433997,6,7.232519,7.104792,6.52439,6.347317,6.948988,7.522085,NA,NA,NA,NA,NA,10.038704,10.047188,9.724114,9.160307,8.819518,9.515803,NA,NA,NA,NA,NA,43
127,1,0.795774715459477,5.0019,9.957668,7,5.545781,4.897204,4.790781,4.379097,4.517987,4.531858,5.45163,NA,NA,NA,NA,10.132949,10.572853,10.553649,10.027514,9.522077,9.511151,9.68314,NA,NA,NA,NA,43
128,1,0.795774715459477,6.432589,4.387428,8,7.106043,6.412991,5.784168,5.511112,5.541622,6.322688,6.449995,7.103344,NA,NA,NA,4.582268,5.087257,5.151767,4.771376,4.598619,3.856879,3.823596,4.384738,NA,NA,NA,43
129,1,0.795774715459477,9.382438,4.695635,5,9.3953,8.895195,8.720033,9.050491,10.179073,NA,NA,NA,NA,NA,NA,5.2351,5.180755,4.905194,4.047795,4.788991,NA,NA,NA,NA,NA,NA,43
130,1,0.795774715459477,6.919504,12.103739,6,7.131177,6.6069,6.356595,6.752766,6.877159,7.43155,NA,NA,NA,NA,NA,12.669367,12.587675,11.870106,11.360106,11.373639,11.894817,NA,NA,NA,NA,NA,43
131,1,0.795774715459477,7.608481,11.370857,5,7.861046,7.43155,6.877159,7.816556,8.036036,NA,NA,NA,NA,NA,NA,11.869481,11.894817,11.373639,10.659544,10.699413,NA,NA,NA,NA,NA,NA,43
132,1,0.795774715459477,8.374608,2.076168,5,8.830052,8.532323,7.899161,7.743718,8.343688,NA,NA,NA,NA,NA,NA,2.336528,2.729965,2.629564,1.913387,1.247398,NA,NA,NA,NA,NA,NA,43
133,1,0.795774715459477,7.158781,0.348172,7,7.767349,7.18988,5.591576,5.497982,5.173334,5.179112,7.611696,NA,NA,NA,NA,0.664579,0.880774,0.804813,0.692297,0.097054,0,0,NA,NA,NA,NA,43
134,1,0.795774715459477,5.607876,12.784968,6,5.995068,5.922114,5.419645,4.977917,5.557323,6.172869,NA,NA,NA,NA,NA,13.565394,13.586504,13.553426,12.782537,12.265025,12.995747,NA,NA,NA,NA,NA,43
135,1,0.795774715459477,8.313382,18.515367,7,8.748696,8.530376,8.108434,8.022023,8.654326,8.995137,9.056565,NA,NA,NA,NA,19.012267,19.150884,19.01106,18.230467,17.826427,18.075829,18.246043,NA,NA,NA,NA,43
136,1,0.795774715459477,8.248441,11.466566,6,8.18713,8.024366,7.861046,8.036036,8.321721,8.898832,NA,NA,NA,NA,NA,11.97343,11.971507,11.869481,10.699413,10.629843,11.248816,NA,NA,NA,NA,NA,43
137,1,0.795774715459477,9.161519,10.61524,6,9.086686,8.898832,8.321721,8.509404,9.379097,9.790781,NA,NA,NA,NA,NA,11.317189,11.248816,10.629843,10.281469,10.027514,10.553649,NA,NA,NA,NA,NA,43
138,1,0.795774715459477,5.507491,10.703093,5,6.133759,5.382444,4.897204,5.545781,5.949901,NA,NA,NA,NA,NA,NA,10.769125,11.30383,10.572853,10.132949,10.331516,NA,NA,NA,NA,NA,NA,43
139,1,0.795774715459477,7.976803,19.53105,5,8.459463,7.049236,7.240074,8.108434,8.530376,NA,NA,NA,NA,NA,NA,20,20,19.171148,19.01106,19.150884,NA,NA,NA,NA,NA,NA,43
140,1,0.795774715459477,7.871945,9.920494,8,8.509404,8.321721,8.036036,7.816556,7.232519,7.522085,7.986548,8.292985,NA,NA,NA,10.281469,10.629843,10.699413,10.659544,10.038704,9.515803,9.353359,9.477688,NA,NA,NA,43
141,1,0.795774715459477,9.402145,14.093467,6,9.866351,9.653005,8.698272,8.689759,9.432385,10.029317,NA,NA,NA,NA,NA,14.608324,14.962272,14.346621,14.321555,13.67671,13.878755,NA,NA,NA,NA,NA,43
142,1,0.795774715459477,8.236446,12.481602,6,8.832586,8.113414,7.849717,8.024366,8.18713,8.755535,NA,NA,NA,NA,NA,12.926925,13.407192,13.107518,11.971507,11.97343,12.421764,NA,NA,NA,NA,NA,43
143,1,0.795774715459477,8.369616,4.305274,5,8.720033,8.125721,8.019816,8.993771,9.050491,NA,NA,NA,NA,NA,NA,4.905194,4.840729,3.852309,3.66815,4.047795,NA,NA,NA,NA,NA,NA,43
144,1,0.795774715459477,7.773921,4.369101,6,8.125721,7.703381,7.106043,7.103344,7.665466,8.019816,NA,NA,NA,NA,NA,4.840729,5.032435,4.582268,4.384738,3.717322,3.852309,NA,NA,NA,NA,NA,43
145,1,0.795774715459477,7.985819,14.574512,6,8.698272,8.245267,7.384302,7.309292,8.082547,8.689759,NA,NA,NA,NA,NA,14.346621,15.022356,14.493705,14.182545,13.646579,14.321555,NA,NA,NA,NA,NA,43
146,1,0.795774715459477,9.207844,8.949606,6,9.531858,9.517987,8.731339,8.792744,9.416631,9.87005,NA,NA,NA,NA,NA,9.511151,9.522077,9.152819,8.480072,8.214342,8.519646,NA,NA,NA,NA,NA,43
147,1,0.795774715459477,5.408501,3.101617,5,5.57595,5.199003,4.666331,4.776567,5.709812,NA,NA,NA,NA,NA,NA,3.428068,3.665911,3.327236,2.993331,2.393586,NA,NA,NA,NA,NA,NA,43
148,1,0.795774715459477,7.728498,14.993586,5,8.21384,7.596806,7.222242,7.384302,8.245267,NA,NA,NA,NA,NA,NA,15.350346,15.640159,15.381395,14.493705,15.022356,NA,NA,NA,NA,NA,NA,43
149,1,0.795774715459477,9.309401,1.902236,5,9.423721,9.037165,9.395715,10.173334,10.497982,NA,NA,NA,NA,NA,NA,2.325012,2.274381,0.590732,0.097054,0.692297,NA,NA,NA,NA,NA,NA,43
150,1,0.795774715459477,8.493875,16.781349,6,8.518243,7.781321,7.698051,8.7414,9.119213,9.0724,NA,NA,NA,NA,NA,17.501307,17.080629,16.609075,16.212477,16.409018,16.728096,NA,NA,NA,NA,NA,43
151,1,0.795774715459477,7.668858,12.394341,6,7.849717,7.257115,7.131177,7.43155,7.861046,8.024366,NA,NA,NA,NA,NA,13.107518,12.822524,12.669367,11.894817,11.869481,11.971507,NA,NA,NA,NA,NA,43
152,1,0.795774715459477,9.780283,11.185831,7,10.382444,10.341883,9.555913,9.3126,9.086686,9.790781,9.897204,NA,NA,NA,NA,11.30383,11.553565,11.769062,11.659744,11.317189,10.553649,10.572853,NA,NA,NA,NA,43
153,1,0.795774715459477,7.744658,6.394296,6,7.994472,7.516358,7.10988,7.230854,7.625543,8.457646,NA,NA,NA,NA,NA,6.945584,7.035109,6.174153,5.947894,5.713661,6.142761,NA,NA,NA,NA,NA,43
154,1,0.795774715459477,5.712439,8.496535,5,6.103699,5.766629,4.938095,5.487443,6.066952,NA,NA,NA,NA,NA,NA,9.071255,9.141275,8.514628,8.008467,8.205974,NA,NA,NA,NA,NA,NA,43
155,1,0.795774715459477,5.131488,9.264652,5,5.766629,5.45163,4.531858,4.87005,4.938095,NA,NA,NA,NA,NA,NA,9.141275,9.68314,9.511151,8.519646,8.514628,NA,NA,NA,NA,NA,NA,43
156,1,0.795774715459477,5.798518,3.71974,5,6.322688,5.541622,5.199003,5.57595,5.884208,NA,NA,NA,NA,NA,NA,3.856879,4.598619,3.665911,3.428068,3.440327,NA,NA,NA,NA,NA,NA,43
157,1,0.795774715459477,7.075504,10.669722,6,6.877159,6.752766,6.471418,7.104792,7.232519,7.816556,NA,NA,NA,NA,NA,11.373639,11.360106,10.932012,10.047188,10.038704,10.659544,NA,NA,NA,NA,NA,43
158,1,0.795774715459477,7.516197,1.302851,6,7.743718,7.43438,7.18988,7.767349,8.424572,8.343688,NA,NA,NA,NA,NA,1.913387,1.828756,0.880774,0.664579,1.026224,1.247398,NA,NA,NA,NA,NA,43
159,1,0.795774715459477,8.249134,5.416026,7,8.580606,8.457646,7.625543,7.703381,8.125721,8.720033,8.895195,NA,NA,NA,NA,6.11368,6.142761,5.713661,5.032435,4.840729,4.905194,5.180755,NA,NA,NA,NA,43
160,1,0.795774715459477,7.004736,3.721266,5,7.665466,7.103344,6.449995,6.832407,7.436702,NA,NA,NA,NA,NA,NA,3.717322,4.384738,3.823596,2.974225,3.074642,NA,NA,NA,NA,NA,NA,43
161,1,0.795774715459477,9.852571,5.521616,6,10.674101,9.722647,9.3953,10.179073,10.511112,10.784168,NA,NA,NA,NA,NA,5.919252,6.042063,5.2351,4.788991,4.771376,5.151767,NA,NA,NA,NA,NA,43
162,1,0.795774715459477,6.129674,18.145671,6,6.556557,6.24794,5.395174,5.509213,5.637398,6.334059,NA,NA,NA,NA,NA,18.579493,18.666781,18.618577,17.710763,17.507711,17.666707,NA,NA,NA,NA,NA,43
163,1,0.795774715459477,7.543456,8.981275,6,7.986548,7.522085,6.948988,7.132962,7.784302,7.824911,NA,NA,NA,NA,NA,9.353359,9.515803,8.819518,8.427693,8.274943,8.28679,NA,NA,NA,NA,NA,43
164,1,0.795774715459477,7.038668,15.992125,6,7.628558,6.590396,6.405268,6.911186,7.222242,7.596806,NA,NA,NA,NA,NA,16.534662,16.505723,16.396517,15.42269,15.381395,15.640159,NA,NA,NA,NA,NA,43
165,1,0.795774715459477,7.885897,17.846374,6,8.654326,8.022023,7.34092,7.273136,7.781321,8.518243,NA,NA,NA,NA,NA,17.826427,18.230467,18.149891,17.635437,17.080629,17.501307,NA,NA,NA,NA,NA,43
166,1,0.795774715459477,5.963672,7.759388,5,6.609745,6.066952,5.487443,5.501212,6.609013,NA,NA,NA,NA,NA,NA,7.836074,8.205974,8.008467,7.14381,7.742148,NA,NA,NA,NA,NA,NA,43
167,1,0.795774715459477,7.108411,1.408026,6,7.43438,6.104149,6.068482,5.884613,5.591576,7.18988,NA,NA,NA,NA,NA,1.828756,2.015804,1.989518,1.576682,0.804813,0.880774,NA,NA,NA,NA,NA,43
168,1,0.795774715459477,8.596772,6.885907,6,8.997582,8.469653,7.994472,8.457646,8.580606,9.121178,NA,NA,NA,NA,NA,7.321558,7.400533,6.945584,6.142761,6.11368,6.435179,NA,NA,NA,NA,NA,43
169,1,0.795774715459477,5.505515,14.339928,5,5.770405,4.866351,5.029317,5.419645,5.922114,NA,NA,NA,NA,NA,NA,14.540506,14.608324,13.878755,13.553426,13.586504,NA,NA,NA,NA,NA,NA,43
170,1,0.795774715459477,9.980466,6.512461,6,10.487624,10.119977,9.353832,9.722647,10.674101,10.882325,NA,NA,NA,NA,NA,7.112998,7.124613,6.391466,6.042063,5.919252,6.365354,NA,NA,NA,NA,NA,43
171,1,0.795774715459477,7.179692,13.411487,7,8.082547,7.309292,6.772024,6.5893,7.257115,7.849717,8.113414,NA,NA,NA,NA,13.646579,14.182545,14.071943,13.875838,12.822524,13.107518,13.407192,NA,NA,NA,NA,43
172,1,0.795774715459477,9.611249,16.945281,7,10.529414,9.532517,9.0724,9.119213,10.092463,10.454362,10.560223,NA,NA,NA,NA,16.655888,17.261799,16.728096,16.409018,15.987857,16.245051,16.388484,NA,NA,NA,NA,43
173,1,0.795774715459477,6.357713,17.146496,7,6.745045,6.334059,5.637398,5.529414,5.560223,6.405268,6.590396,NA,NA,NA,NA,17.484138,17.666707,17.507711,16.655888,16.388484,16.396517,16.505723,NA,NA,NA,NA,43
174,1,0.795774715459477,6.269577,7.193016,6,6.815352,6.609013,5.501212,5.487624,5.882325,6.212584,NA,NA,NA,NA,NA,7.37682,7.742148,7.14381,7.112998,6.365354,6.435996,NA,NA,NA,NA,NA,43
175,1,0.795774715459477,7.961041,7.549909,7,8.156168,7.824911,7.784302,7.458208,7.516358,7.994472,8.469653,NA,NA,NA,NA,8.201646,8.28679,8.274943,7.119679,7.035109,6.945584,7.400533,NA,NA,NA,NA,43
176,1,0.795774715459477,9.800462,17.978697,6,10.395174,10.281254,9.056565,8.995137,9.506674,10.509213,NA,NA,NA,NA,NA,18.618577,18.740016,18.246043,18.075829,17.633702,17.710763,NA,NA,NA,NA,NA,43
